"type","username","useraddress","userid","timestamp","roomname","content"
"text","Alice the Alpaca","undefined:undefined",\N,"2021-03-30 17:04:47","jeopardy101","https://forms.gle/LoH4qHHTG2paKWeA8"
"text","Alice the Alpaca","undefined:undefined",\N,"2021-03-30 17:04:49","jeopardy101","For further information about WGU Academy, FAQs, and more, please visit: https://academy.wgu.edu/."
"presence","Chasmo","undefined:undefined","1","2021-03-30 17:08:48","jeopardy101","leave"
"presence","Chasmo","undefined:undefined","1","2021-03-30 17:08:50","jeopardy101","join"
"presence","Chasmo","undefined:undefined","1","2021-03-30 17:13:16","jeopardy101","leave"
"presence","Chasmo","undefined:undefined","1","2021-03-30 17:13:19","jeopardy101","join"
"presence","Chasmo","undefined:undefined","1","2021-03-30 17:14:17","jeopardy101","leave"
"presence","Chasmo","undefined:undefined","1","2021-03-30 17:14:20","jeopardy101","join"
"presence","Chasmo","undefined:undefined","1","2021-03-30 17:16:31","jeopardy101","leave"
"presence","Chasmo","undefined:undefined","1","2021-03-30 17:16:34","jeopardy101","join"
"presence","Chasmo","undefined:undefined","1","2021-03-30 17:18:02","jeopardy101","leave"
"presence","Chasmo","undefined:undefined","1","2021-03-30 17:18:08","jeopardy101","join"
"presence","Chasmo","undefined:undefined","1","2021-03-30 17:19:05","jeopardy101","leave"
"presence","Chasmo","undefined:undefined","1","2021-03-30 17:19:09","jeopardy101","join"
"presence","Chasmo","undefined:undefined","1","2021-03-30 17:21:06","jeopardy101","leave"
"presence","Chasmo","undefined:undefined","1","2021-03-30 17:21:10","jeopardy101","join"
"presence","Chasmo","undefined:undefined","1","2021-03-30 17:25:50","jeopardy101","leave"
"presence","Chasmo","undefined:undefined","1","2021-03-30 17:25:53","jeopardy101","join"
"presence","Chasmo","undefined:undefined","1","2021-03-30 17:34:33","jeopardy101","leave"
"presence","Alice the Alpaca","undefined:undefined",\N,"2021-03-30 17:47:58","jeopardy101","leave"
"presence","Alice the Alpaca","undefined:undefined",\N,"2021-03-30 19:10:16","jeopardy102","join"
"presence","test5","undefined:undefined","1","2021-03-30 19:10:24","jeopardy102","join"
"presence","test6","undefined:undefined","2","2021-03-30 19:10:25","jeopardy102","join"
"image","Alice the Alpaca","undefined:undefined",\N,"2021-03-30 19:10:25","jeopardy102","https://i.imgur.com/95bdk6j.png"
"text","Alice the Alpaca","undefined:undefined",\N,"2021-03-30 19:10:29","jeopardy102","Hello! I'm Alice. Take a minute to introduce yourselves. Go ahead and chat a little more if you have extra time. :-)"
"presence","test5","undefined:undefined","1","2021-03-30 19:10:53","jeopardy102","leave"
"presence","test6","undefined:undefined","2","2021-03-30 19:10:55","jeopardy102","leave"
"text","Alice the Alpaca","undefined:undefined",\N,"2021-03-30 19:11:09","jeopardy102","Welcome to WGU Academy. :-) Courses in WGU Academy are entirely self-paced. YOU study on your own, and YOU decide when you're ready to tackle assessments. That's the beauty of competency-based education!"
"image","Alice the Alpaca","undefined:undefined",\N,"2021-03-30 19:11:25","jeopardy102","https://i.imgur.com/1Rlzdsn.png"
"text","Alice the Alpaca","undefined:undefined",\N,"2021-03-30 19:11:29","jeopardy102","Now, let's play a game inspired by Jeopardy! You will have 7 minutes to play. "
"text","Alice the Alpaca","undefined:undefined",\N,"2021-03-30 19:11:43","jeopardy102","In this game, you will be prompted with a clue that represents an answer. Your job is to give the corresponding question! For example, upon picking a category and point value, you will receive something like this: 'This university is the largest fully-online nonprofit university in the country.'"
"text","Alice the Alpaca","undefined:undefined",\N,"2021-03-30 19:11:48","jeopardy102","Then... You will answer with the question! In this case, it should be: 'What is WGU?', or you may simply type: 'WGU'. Please alternate turns to give everyone an equal chance to play. Only the person who asks for the question will be given points for an answer."
"image","Alice the Alpaca","undefined:undefined",\N,"2021-03-30 19:12:15","jeopardy102","https://i.imgur.com/QaHL22C.png"
"text","Alice the Alpaca","undefined:undefined",\N,"2021-03-30 19:12:21","jeopardy102","Whoever has the name that comes first in the alphabet... You're first! Please type in the chat a category using the format: category + value. For example, type: 'English Composition for 100' into the chat box. Your time for this activity starts now!"
"text","Alice the Alpaca","undefined:undefined",\N,"2021-03-30 19:19:34","jeopardy102","That's all we have time for! Please share something you learned during this game inspired by Jeopardy!"
"text","Alice the Alpaca","undefined:undefined",\N,"2021-03-30 19:20:10","jeopardy102","Great job! I hope you both enjoyed that as much as I did. Nothing like a little friendly competition! ;-)"
"image","Alice the Alpaca","undefined:undefined",\N,"2021-03-30 19:20:20","jeopardy102","https://i.imgur.com/ghKvx84.png"
"text","Alice the Alpaca","undefined:undefined",\N,"2021-03-30 19:20:24","jeopardy102","In your English Composition class, each of your assignments is one piece of a larger funnel that leads into your goal of graduating from Academy and ultimately enrolling at WGU. All of your assignments are required to complete this course, and this course is required to complete WGU Academy. Upon completion of WGU Academy, you are guaranteed admission to WGU!"
"text","Alice the Alpaca","undefined:undefined",\N,"2021-03-30 19:20:29","jeopardy102","With that being said, it is crucial to keep up with your assignments and set short-term goals to work towards your larger long-term career goals."
"text","Alice the Alpaca","undefined:undefined",\N,"2021-03-30 19:20:52","jeopardy102","Completing your English assignments in a timely manner and working toward completing each portion of your funnel will set you up for success. \
"
"image","Alice the Alpaca","undefined:undefined",\N,"2021-03-30 19:21:08","jeopardy102","https://i.imgur.com/G7vtzE8.png"
"image","Alice the Alpaca","undefined:undefined",\N,"2021-03-30 19:21:10","jeopardy102","https://i.imgur.com/dWLUrxv.png"
"text","Alice the Alpaca","undefined:undefined",\N,"2021-03-30 19:21:12","jeopardy102","At WGU Academy, we like to set SMARTER goals. 'SMARTER' stands for: Specific, Measurable, Actionable, Relevant, Time-Bound, Evaluate, and Reward."
"text","Alice the Alpaca","undefined:undefined",\N,"2021-03-30 19:21:17","jeopardy102","By making SMARTER goals, we are setting ourselves up for success to complete our funnel. For example, instead of saying 'I will do well in my English course,' try setting a SMARTER goal such as 'I will complete my Personal Narrative assignment in 1 week by setting aside one hour each evening to work on it. Along the way, I will evaluate my progress, and when I finish, I will celebrate with my family!'"
"image","Alice the Alpaca","undefined:undefined",\N,"2021-03-30 19:21:44","jeopardy102","https://i.imgur.com/l97GY5t.png"
"text","Alice the Alpaca","undefined:undefined",\N,"2021-03-30 19:21:48","jeopardy102","Take 30 seconds to share what your next assignment is in your English Composition class. "
"image","Alice the Alpaca","undefined:undefined",\N,"2021-03-30 19:22:22","jeopardy102","https://i.imgur.com/cRq4QUF.png"
"text","Alice the Alpaca","undefined:undefined",\N,"2021-03-30 19:22:26","jeopardy102","Now, take 3 minutes to take turns sharing SMARTER goals for completing your next assignment. Make sure they follow the acronym of Specific, Measurable, Actionable, Relevant, Time-Bound, Evaluate, and Reward! If you are not sure if your goals follow the SMARTER template, ask your partner! "
"text","Alice the Alpaca","undefined:undefined",\N,"2021-03-30 19:25:38","jeopardy102","Take 30 seconds to assess each other's goals. Do each of the goals follow the SMARTER steps? How can your goals be improved? How can you help each other with your goals? "
"image","Alice the Alpaca","undefined:undefined",\N,"2021-03-30 19:26:18","jeopardy102","https://i.imgur.com/gWrycCA.png"
"text","Alice the Alpaca","undefined:undefined",\N,"2021-03-30 19:26:24","jeopardy102","If you'd like, please share your email address, social media, or phone number with each other to keep in contact after this activity. Your personal information will not be used in any way outside of this conversation. Remember to stick around to fill out the Google Form."
"image","Alice the Alpaca","undefined:undefined",\N,"2021-03-30 19:27:02","jeopardy102","https://i.imgur.com/s0ArPlY.png"
"text","Alice the Alpaca","undefined:undefined",\N,"2021-03-30 19:27:04","jeopardy102","IMPORTANT: Please copy and paste the following Google Form link into a new window or tab and fill out the form to mark your attendance for this activity. Thank you for your participation!"
"text","Alice the Alpaca","undefined:undefined",\N,"2021-03-30 19:27:14","jeopardy102","https://forms.gle/LoH4qHHTG2paKWeA8"
"text","Alice the Alpaca","undefined:undefined",\N,"2021-03-30 19:27:16","jeopardy102","For further information about WGU Academy, FAQs, and more, please visit: https://academy.wgu.edu/."
"presence","Alice the Alpaca","undefined:undefined",\N,"2021-03-30 20:10:25","jeopardy102","leave"
"presence","Chas","undefined:undefined","1","2021-04-01 22:22:47","ml62579","join"
"presence","MLAgent","undefined:undefined",\N,"2021-04-01 22:22:48","ml62579","join"
"text","Chas","undefined:undefined","1","2021-04-01 22:22:57","ml62579","You did an amazing job"
"text","MLAgent","undefined:undefined",\N,"2021-04-01 22:22:57","ml62579","HPos+"
"text","Chas","undefined:undefined","1","2021-04-01 22:23:06","ml62579","I hate math"
"text","MLAgent","undefined:undefined",\N,"2021-04-01 22:23:07","ml62579","SNeg+"
"text","Chas","undefined:undefined","1","2021-04-01 22:23:09","ml62579","You did an amazing job"
"text","MLAgent","undefined:undefined",\N,"2021-04-01 22:23:13","ml62579","HPos+"
"text","Chas","undefined:undefined","1","2021-04-01 22:23:16","ml62579","You did an amazing job"
"text","MLAgent","undefined:undefined",\N,"2021-04-01 22:23:19","ml62579","HPos+"
"presence","Chas","undefined:undefined","1","2021-04-01 22:23:26","ml62579","join"
"text","Chas","undefined:undefined","1","2021-04-01 22:23:33","ml62579","You did an amazing job"
"text","MLAgent","undefined:undefined",\N,"2021-04-01 22:23:33","ml62579","HPos+"
"text","Chas","undefined:undefined","1","2021-04-01 22:23:39","ml62579","I hate math"
"text","MLAgent","undefined:undefined",\N,"2021-04-01 22:23:39","ml62579","SNeg+"
"presence","Chas","undefined:undefined","1","2021-04-01 22:23:46","ml62579","leave"
"presence","Alice the Alpaca","undefined:undefined",\N,"2021-04-01 22:25:11","jeopardy101","join"
"presence","Chas","undefined:undefined","1","2021-04-01 22:33:10","ml62581","join"
"presence","MLAgent","undefined:undefined",\N,"2021-04-01 22:33:11","ml62581","join"
"text","Chas","undefined:undefined","1","2021-04-01 22:33:21","ml62581","You did an amazing job"
"text","MLAgent","undefined:undefined",\N,"2021-04-01 22:33:22","ml62581","HPos+"
"text","Chas","undefined:undefined","1","2021-04-01 22:33:23","ml62581","You did an amazing job"
"text","MLAgent","undefined:undefined",\N,"2021-04-01 22:33:28","ml62581","HPos+"
"presence","Chas","undefined:undefined","1","2021-04-01 22:45:21","ml62581","leave"
"presence","Chas","undefined:undefined","1","2021-04-01 22:45:23","ml62581","join"
"text","Chas","undefined:undefined","1","2021-04-01 22:45:25","ml62581","I hate math"
"text","MLAgent","undefined:undefined",\N,"2021-04-01 22:45:26","ml62581","SNeg+"
"text","Chas","undefined:undefined","1","2021-04-01 22:45:28","ml62581","You did an amazing job"
"text","MLAgent","undefined:undefined",\N,"2021-04-01 22:45:32","ml62581","HPos+"
"presence","Chas","undefined:undefined","1","2021-04-01 22:46:00","ml62581","leave"
"presence","Chas","undefined:undefined","1","2021-04-01 22:46:38","ml62583","join"
"presence","MLAgent","undefined:undefined",\N,"2021-04-01 22:46:39","ml62583","join"
"text","Chas","undefined:undefined","1","2021-04-01 22:46:49","ml62583","You did an amazing job"
"text","MLAgent","undefined:undefined",\N,"2021-04-01 22:46:50","ml62583","HPos+"
"text","Chas","undefined:undefined","1","2021-04-01 22:46:58","ml62583","I hate math"
