quality,unique_words,length_ratio,sim_0,negation_0,neg_parity_0,unusuals_0,unusual_ratio_0,max_sim,min_sim
No,0.800000,0.227273,0.848287083872706,0,0,6,0.25,0.848287083872706,0.848287083872706
Yes,0.809524,0.181818,0.9536580084064593,0,0,0,1.0,0.9536580084064593,0.9536580084064593
Yes,0.875000,0.125000,0.7467783988259284,0,0,3,0.25,0.7467783988259284,0.7467783988259284
Yes,1.142857,0.125000,0.9932065935378122,0,0,0,1.0,0.9932065935378122,0.9932065935378122
Yes,0.785714,0.266667,0.9423246023693364,0,0,0,1.0,0.9423246023693364,0.9423246023693364
Yes,1.000000,0.055556,0.8947660644640519,0,0,1,0.6666666666666666,0.8947660644640519,0.8947660644640519
Yes,0.812500,0.235294,0.9793999170650897,0,0,0,1.0,0.9793999170650897,0.9793999170650897
Yes,1.176471,0.166667,0.8754772639985418,0,0,1,0.0,0.8754772639985418,0.8754772639985418
Yes,0.769231,0.230769,0.8657044907895066,0,0,1,0.6666666666666666,0.8657044907895066,0.8657044907895066
Yes,1.052632,0.050000,0.9803573652310581,0,0,2,0.75,0.9803573652310581,0.9803573652310581
Yes,1.083333,0.083333,0.9140447024937989,0,0,0,1.0,0.9140447024937989,0.9140447024937989
Yes,0.909091,0.120000,0.9222472226377513,0,0,6,0.25,0.9222472226377513,0.9222472226377513
Yes,0.687500,0.312500,0.9944916595233917,0,0,0,1.0,0.9944916595233917,0.9944916595233917
No,0.850000,0.142857,0.9751166794470004,0,0,2,0.0,0.9751166794470004,0.9751166794470004
Yes,0.892857,0.137931,0.9400005476499441,0,0,0,1.0,0.9400005476499441,0.9400005476499441
Yes,1.090909,0.090909,0.9507837796857254,0,0,0,1.0,0.9507837796857254,0.9507837796857254
No,1.000000,0.111111,0.7921793984281555,0,0,3,0.5,0.7921793984281555,0.7921793984281555
Yes,1.038462,0.038462,0.9913807135644539,0,0,4,0.6363636363636364,0.9913807135644539,0.9913807135644539
No,1.214286,0.214286,0.8078474259225666,0,0,1,0.5,0.8078474259225666,0.8078474259225666
Yes,1.000000,0.000000,0.9344963695098345,0,0,0,1.0,0.9344963695098345,0.9344963695098345
Yes,0.750000,0.227273,0.8025846603066015,1,1,1,0.0,0.8025846603066015,0.8025846603066015
Yes,1.142857,0.142857,0.8743790311196632,0,0,3,0.25,0.8743790311196632,0.8743790311196632
Yes,1.200000,0.285714,0.9950020333871671,0,0,0,1.0,0.9950020333871671,0.9950020333871671
Yes,1.312500,0.352941,0.8950567011773556,0,0,1,0.75,0.8950567011773556,0.8950567011773556
No,0.772727,0.181818,0.9888357456322713,0,0,1,0.6666666666666666,0.9888357456322713,0.9888357456322713
No,1.222222,0.222222,0.9440986600560176,0,0,5,0.16666666666666666,0.9440986600560176,0.9440986600560176
Yes,0.960000,0.040000,0.9838673234603318,0,0,1,0.5,0.9838673234603318,0.9838673234603318
Yes,0.761905,0.260870,0.9348538477826457,0,0,0,1.0,0.9348538477826457,0.9348538477826457
Yes,0.888889,0.157895,0.9318498591970259,0,0,0,1.0,0.9318498591970259,0.9318498591970259
No,1.066667,0.000000,0.8479699472134012,0,0,7,0.2222222222222222,0.8479699472134012,0.8479699472134012
Yes,0.913043,0.086957,0.8520093165219967,0,0,1,0.875,0.8520093165219967,0.8520093165219967
No,0.950000,0.130435,0.8419813832092025,0,0,1,0.5,0.8419813832092025,0.8419813832092025
Yes,1.142857,0.142857,0.8878352044370508,0,0,2,0.0,0.8878352044370508,0.8878352044370508
Yes,0.941176,0.111111,0.9276843868479082,0,0,1,0.0,0.9276843868479082,0.9276843868479082
Yes,0.846154,0.148148,0.9345636774996764,0,0,4,0.2,0.9345636774996764,0.9345636774996764
No,0.708333,0.291667,0.9772502652822342,0,0,2,0.6,0.9772502652822342,0.9772502652822342
Yes,1.000000,0.000000,0.9912167359445138,0,0,0,1.0,0.9912167359445138,0.9912167359445138
Yes,0.904762,0.045455,0.8952449456445979,0,0,2,0.6,0.8952449456445979,0.8952449456445979
Yes,0.960000,0.037037,0.9542871886296458,0,0,4,0.42857142857142855,0.9542871886296458,0.9542871886296458
Yes,1.133333,0.133333,0.9370669996148628,0,0,1,0.6666666666666666,0.9370669996148628,0.9370669996148628
Yes,1.000000,0.000000,0.9008656544617474,0,0,0,1.0,0.9008656544617474,0.9008656544617474
No,1.050000,0.047619,0.938278484590862,0,0,3,0.4,0.938278484590862,0.938278484590862
Yes,0.956522,0.083333,0.9862584278824871,0,0,0,1.0,0.9862584278824871,0.9862584278824871
No,1.357143,0.500000,0.9323017310176958,0,0,1,0.5,0.9323017310176958,0.9323017310176958
Yes,1.227273,0.227273,0.9773591559619379,0,0,2,0.6666666666666666,0.9773591559619379,0.9773591559619379
No,1.250000,0.250000,0.9236158392065853,0,0,10,0.09090909090909091,0.9236158392065853,0.9236158392065853
Yes,0.913043,0.080000,0.9956596160397897,0,0,0,1.0,0.9956596160397897,0.9956596160397897
Yes,1.142857,0.142857,0.8018139414008408,0,0,2,0.0,0.8018139414008408,0.8018139414008408
Yes,1.214286,0.266667,0.9307048394695513,0,0,1,0.75,0.9307048394695513,0.9307048394695513
Yes,1.000000,0.000000,0.9733976616230352,0,0,3,0.0,0.9733976616230352,0.9733976616230352
No,0.733333,0.312500,0.976870390164668,0,0,3,0.5,0.976870390164668,0.976870390164668
No,1.363636,0.454545,0.9483502884324518,0,0,1,0.8,0.9483502884324518,0.9483502884324518
Yes,1.052632,0.045455,0.9640723152204133,0,0,1,0.5,0.9640723152204133,0.9640723152204133
Yes,1.095238,0.142857,0.8988586312556095,0,0,0,1.0,0.8988586312556095,0.8988586312556095
Yes,1.307692,0.307692,0.9326785654888474,0,0,0,1.0,0.9326785654888474,0.9326785654888474
Yes,0.789474,0.210526,0.9845049485415618,0,0,2,0.6,0.9845049485415618,0.9845049485415618
Yes,1.000000,0.052632,0.9671342816431787,0,0,3,0.4,0.9671342816431787,0.9671342816431787
No,1.200000,0.200000,0.8811851603998625,0,0,2,0.3333333333333333,0.8811851603998625,0.8811851603998625
Yes,0.823529,0.176471,0.9244494792471732,0,0,4,0.2,0.9244494792471732,0.9244494792471732
No,0.866667,0.277778,0.8978706659604374,0,0,2,0.3333333333333333,0.8978706659604374,0.8978706659604374
Yes,1.052632,0.050000,0.9759706440168353,0,0,1,0.875,0.9759706440168353,0.9759706440168353
Yes,0.928571,0.071429,0.9677628631828198,0,0,4,0.3333333333333333,0.9677628631828198,0.9677628631828198
Yes,1.000000,0.117647,0.9947903986971111,0,0,1,0.5,0.9947903986971111,0.9947903986971111
No,1.333333,0.333333,0.9480987028177218,0,0,3,0.25,0.9480987028177218,0.9480987028177218
Yes,1.250000,0.238095,0.908849448542517,0,0,3,0.5,0.908849448542517,0.908849448542517
Yes,0.916667,0.120000,0.9140099188585803,0,0,2,0.6666666666666666,0.9140099188585803,0.9140099188585803
Yes,1.277778,0.388889,0.8537638237435222,0,0,2,0.3333333333333333,0.8537638237435222,0.8537638237435222
No,0.684211,0.315789,0.8933824704608269,0,0,3,0.4,0.8933824704608269,0.8933824704608269
Yes,0.791667,0.214286,0.9474487912230231,0,0,0,1.0,0.9474487912230231,0.9474487912230231
No,1.227273,0.217391,0.9220248263873891,1,1,2,0.0,0.9220248263873891,0.9220248263873891
Yes,1.227273,0.208333,0.973815958562693,0,0,2,0.6,0.973815958562693,0.973815958562693
No,0.800000,0.136364,0.8760537680288741,0,0,3,0.5714285714285714,0.8760537680288741,0.8760537680288741
Yes,1.142857,0.133333,0.9910963870813718,0,0,7,0.125,0.9910963870813718,0.9910963870813718
No,1.058824,0.117647,0.9955520699634977,0,0,1,0.6666666666666666,0.9955520699634977,0.9955520699634977
No,0.800000,0.200000,0.9008863012166696,0,0,2,0.3333333333333333,0.9008863012166696,0.9008863012166696
Yes,1.076923,0.000000,0.8683696743201718,0,0,2,0.6,0.8683696743201718,0.8683696743201718
Yes,1.125000,0.312500,0.8967074938943491,0,0,2,0.6666666666666666,0.8967074938943491,0.8967074938943491
No,1.272727,0.250000,0.8223559379077678,0,0,6,0.14285714285714285,0.8223559379077678,0.8223559379077678
No,1.466667,0.533333,0.8398475585090992,0,0,3,0.25,0.8398475585090992,0.8398475585090992
Yes,0.920000,0.080000,0.9975578378848916,0,0,1,0.8333333333333334,0.9975578378848916,0.9975578378848916
Yes,0.952381,0.000000,0.9428510820473427,0,0,1,0.75,0.9428510820473427,0.9428510820473427
No,0.681818,0.333333,0.84070298101878,1,1,1,0.6666666666666666,0.84070298101878,0.84070298101878
Yes,1.266667,0.266667,0.9748874062994721,0,0,1,0.8888888888888888,0.9748874062994721,0.9748874062994721
Yes,0.956522,0.083333,0.9884965646548328,0,0,0,1.0,0.9884965646548328,0.9884965646548328
Yes,0.840000,0.038462,0.9232950060492094,1,1,0,1.0,0.9232950060492094,0.9232950060492094
Yes,1.111111,0.166667,0.9395119114741968,0,0,5,0.16666666666666666,0.9395119114741968,0.9395119114741968
Yes,1.000000,0.000000,0.8266230480262248,0,0,2,0.3333333333333333,0.8266230480262248,0.8266230480262248
Yes,1.181818,0.181818,0.8923572066179544,0,0,2,0.0,0.8923572066179544,0.8923572066179544
Yes,0.904762,0.047619,0.97308067275547,0,0,3,0.5714285714285714,0.97308067275547,0.97308067275547
No,0.785714,0.214286,0.9087677987056985,0,0,3,0.5,0.9087677987056985,0.9087677987056985
No,0.875000,0.125000,0.7828502403165599,0,0,14,0.0,0.7828502403165599,0.7828502403165599
No,0.894737,0.150000,0.9147495473934265,0,0,0,1.0,0.9147495473934265,0.9147495473934265
No,0.888889,0.111111,0.8427606163052371,0,0,2,0.3333333333333333,0.8427606163052371,0.8427606163052371
No,1.307692,0.285714,0.7711991270791312,0,0,2,0.0,0.7711991270791312,0.7711991270791312
No,1.000000,0.047619,0.9221811311593169,0,0,2,0.5,0.9221811311593169,0.9221811311593169
Yes,0.666667,0.333333,0.8950394345603194,0,0,4,0.3333333333333333,0.8950394345603194,0.8950394345603194
Yes,1.000000,0.000000,0.9258266336273134,0,0,1,0.6666666666666666,0.9258266336273134,0.9258266336273134
Yes,1.058824,0.117647,0.7175290708661723,0,0,3,0.5,0.7175290708661723,0.7175290708661723
No,1.187500,0.312500,0.9289700041560557,0,0,3,0.25,0.9289700041560557,0.9289700041560557
Yes,0.954545,0.043478,0.9935729575975689,0,0,5,0.2857142857142857,0.9935729575975689,0.9935729575975689
Yes,1.000000,0.055556,0.913181099823731,0,0,0,1.0,0.913181099823731,0.913181099823731
No,0.722222,0.315789,0.9266383551283572,0,0,6,0.14285714285714285,0.9266383551283572,0.9266383551283572
No,0.761905,0.260870,0.9491003377246158,0,0,2,0.6666666666666666,0.9491003377246158,0.9491003377246158
No,1.047619,0.041667,0.868783107295754,0,0,2,0.3333333333333333,0.868783107295754,0.868783107295754
No,0.814815,0.166667,0.8712775533895534,0,0,3,0.25,0.8712775533895534,0.8712775533895534
Yes,0.666667,0.266667,0.9482195024734277,0,0,1,0.5,0.9482195024734277,0.9482195024734277
No,0.689655,0.300000,0.9392503412849059,0,0,1,0.8,0.9392503412849059,0.9392503412849059
Yes,1.000000,0.000000,0.9243205385341126,0,0,1,0.0,0.9243205385341126,0.9243205385341126
Yes,1.047619,0.047619,0.9716258103581173,0,0,2,0.5,0.9716258103581173,0.9716258103581173
Yes,1.000000,0.105263,0.9758348763936348,0,0,1,0.8,0.9758348763936348,0.9758348763936348
Yes,1.045455,0.074074,0.9563850503290435,0,0,5,0.5833333333333334,0.9563850503290435,0.9563850503290435
No,1.000000,0.000000,0.8913943546838571,0,0,3,0.0,0.8913943546838571,0.8913943546838571
Yes,1.055556,0.000000,0.9116807731455516,0,0,1,0.6666666666666666,0.9116807731455516,0.9116807731455516
Yes,1.086957,0.083333,0.9799685530729417,0,0,2,0.3333333333333333,0.9799685530729417,0.9799685530729417
Yes,1.090909,0.086957,0.9936579798038577,0,0,0,1.0,0.9936579798038577,0.9936579798038577
Yes,1.000000,0.000000,0.9318835730647482,0,0,1,0.5,0.9318835730647482,0.9318835730647482
No,1.363636,0.416667,0.7411017444743951,0,0,4,0.2,0.7411017444743951,0.7411017444743951
Yes,0.952381,0.000000,0.9370738074291921,0,0,1,0.5,0.9370738074291921,0.9370738074291921
Yes,0.740741,0.285714,0.8559676313055681,0,0,2,0.6,0.8559676313055681,0.8559676313055681
Yes,1.115385,0.034483,0.9347951560084619,0,0,1,0.0,0.9347951560084619,0.9347951560084619
Yes,1.272727,0.142857,0.834575541107322,0,0,0,1.0,0.834575541107322,0.834575541107322
Yes,1.045455,0.090909,0.9647537084713254,0,0,1,0.0,0.9647537084713254,0.9647537084713254
Yes,0.909091,0.045455,0.9564536201257825,0,0,1,0.0,0.9564536201257825,0.9564536201257825
Yes,1.052632,0.050000,0.9602792800508502,0,0,0,1.0,0.9602792800508502,0.9602792800508502
No,1.133333,0.200000,0.9948360354350964,0,0,3,0.25,0.9948360354350964,0.9948360354350964
Yes,0.928571,0.000000,0.9837087882999958,0,0,2,0.5,0.9837087882999958,0.9837087882999958
No,1.400000,0.400000,0.7192308446236806,0,0,12,0.07692307692307693,0.7192308446236806,0.7192308446236806
Yes,1.266667,0.263158,0.9110402515372251,0,0,2,0.3333333333333333,0.9110402515372251,0.9110402515372251
Yes,0.933333,0.066667,0.6919359417203583,0,0,1,0.5,0.6919359417203583,0.6919359417203583
No,0.937500,0.062500,0.761176823833645,0,0,10,0.16666666666666666,0.761176823833645,0.761176823833645
Yes,1.000000,0.000000,0.998784040443714,0,0,0,1.0,0.998784040443714,0.998784040443714
No,1.416667,0.500000,0.9394452712522817,0,0,2,0.5,0.9394452712522817,0.9394452712522817
Yes,0.809524,0.142857,0.9127693719813903,0,0,3,0.25,0.9127693719813903,0.9127693719813903
Yes,0.846154,0.153846,0.8215319270842623,0,0,1,0.0,0.8215319270842623,0.8215319270842623
Yes,0.952381,0.047619,0.9049399334355785,1,1,4,0.3333333333333333,0.9049399334355785,0.9049399334355785
Yes,1.357143,0.428571,0.9128350898008641,0,0,1,0.5,0.9128350898008641,0.9128350898008641
No,0.857143,0.142857,0.7144404883382663,1,1,3,0.25,0.7144404883382663,0.7144404883382663
No,1.000000,0.000000,0.9667464925079731,0,0,4,0.5,0.9667464925079731,0.9667464925079731
Yes,0.866667,0.235294,0.9210475821256284,0,0,3,0.25,0.9210475821256284,0.9210475821256284
Yes,0.750000,0.250000,0.8736690251892242,0,0,0,1.0,0.8736690251892242,0.8736690251892242
Yes,0.888889,0.157895,0.9930118860288928,0,0,0,1.0,0.9930118860288928,0.9930118860288928
Yes,1.166667,0.000000,0.7848186512821641,0,0,1,0.0,0.7848186512821641,0.7848186512821641
Yes,0.739130,0.200000,0.9396704007011478,0,0,2,0.0,0.9396704007011478,0.9396704007011478
No,0.733333,0.266667,0.6773235698105797,0,0,4,0.0,0.6773235698105797,0.6773235698105797
No,1.375000,0.352941,0.8711289908431882,0,0,1,0.6666666666666666,0.8711289908431882,0.8711289908431882
No,1.214286,0.285714,0.9288527138928616,0,0,3,0.4,0.9288527138928616,0.9288527138928616
No,0.875000,0.125000,0.7774896659664552,0,0,0,1.0,0.7774896659664552,0.7774896659664552
Yes,0.884615,0.071429,0.9474969547076201,0,0,1,0.5,0.9474969547076201,0.9474969547076201
Yes,1.176471,0.294118,0.9440472171089657,0,0,0,1.0,0.9440472171089657,0.9440472171089657
Yes,0.900000,0.173913,0.9791686851861782,0,0,0,1.0,0.9791686851861782,0.9791686851861782
Yes,1.105263,0.105263,0.9703827923844331,0,0,2,0.6,0.9703827923844331,0.9703827923844331
Yes,1.052632,0.086957,0.9073083260960215,0,0,2,0.3333333333333333,0.9073083260960215,0.9073083260960215
No,1.000000,0.000000,0.8500301471779163,0,0,0,1.0,0.8500301471779163,0.8500301471779163
Yes,1.000000,0.000000,0.8890534311653429,0,0,9,0.0,0.8890534311653429,0.8890534311653429
No,0.730769,0.269231,0.9842757654281922,0,0,1,0.5,0.9842757654281922,0.9842757654281922
No,1.266667,0.333333,0.9721600705071752,0,0,10,0.23076923076923078,0.9721600705071752,0.9721600705071752
Yes,0.700000,0.300000,0.7900099333183134,0,0,1,0.6666666666666666,0.7900099333183134,0.7900099333183134
Yes,0.833333,0.083333,0.9262237444095859,0,0,0,1.0,0.9262237444095859,0.9262237444095859
Yes,1.294118,0.388889,0.8693488078325107,0,0,3,0.7,0.8693488078325107,0.8693488078325107
No,1.000000,0.000000,0.7172305050133826,0,0,3,0.0,0.7172305050133826,0.7172305050133826
Yes,0.666667,0.333333,0.9831306846799855,0,0,2,0.0,0.9831306846799855,0.9831306846799855
Yes,0.782609,0.185185,0.9365216449188356,0,0,1,0.6666666666666666,0.9365216449188356,0.9365216449188356
Yes,1.000000,0.000000,0.9406380308575801,0,0,1,0.5,0.9406380308575801,0.9406380308575801
Yes,0.833333,0.214286,0.9709784806205873,0,0,2,0.3333333333333333,0.9709784806205873,0.9709784806205873
Yes,0.894737,0.105263,0.9454775603573685,0,0,0,1.0,0.9454775603573685,0.9454775603573685
Yes,1.142857,0.125000,0.9142255952954036,0,0,1,0.0,0.9142255952954036,0.9142255952954036
No,0.791667,0.321429,0.9293435070222371,1,1,1,0.6666666666666666,0.9293435070222371,0.9293435070222371
Yes,0.882353,0.238095,0.939461236474794,0,0,4,0.2,0.939461236474794,0.939461236474794
Yes,0.823529,0.176471,0.9757742251046201,0,0,1,0.8,0.9757742251046201,0.9757742251046201
Yes,0.818182,0.208333,0.941355468398401,0,0,3,0.0,0.941355468398401,0.941355468398401
No,1.062500,0.062500,0.957199559133484,0,0,10,0.16666666666666666,0.957199559133484,0.957199559133484
Yes,1.000000,0.037037,0.9048282538794648,0,0,5,0.0,0.9048282538794648,0.9048282538794648
Yes,0.916667,0.153846,0.8806610634946297,0,0,0,1.0,0.8806610634946297,0.8806610634946297
No,0.823529,0.176471,0.8988340915388422,0,0,1,0.6666666666666666,0.8988340915388422,0.8988340915388422
Yes,0.866667,0.111111,0.9721083492535191,0,0,2,0.3333333333333333,0.9721083492535191,0.9721083492535191
Yes,0.833333,0.160000,0.9595678369706105,0,0,0,1.0,0.9595678369706105,0.9595678369706105
No,1.214286,0.400000,0.9752175163182155,0,0,1,0.8,0.9752175163182155,0.9752175163182155
Yes,1.000000,0.071429,0.8578342459254145,0,0,1,0.5,0.8578342459254145,0.8578342459254145
Yes,1.117647,0.055556,0.8465991756909257,0,0,2,0.0,0.8465991756909257,0.8465991756909257
Yes,1.095238,0.045455,0.8422883434990749,0,0,1,0.0,0.8422883434990749,0.8422883434990749
Yes,1.250000,0.333333,0.8314283286864451,0,0,0,1.0,0.8314283286864451,0.8314283286864451
Yes,1.000000,0.000000,0.9962874965922215,0,0,1,0.8571428571428571,0.9962874965922215,0.9962874965922215
No,1.133333,0.133333,0.9059773746130395,0,0,6,0.4,0.9059773746130395,0.9059773746130395
No,0.840000,0.192308,0.9117103015974254,0,0,1,0.0,0.9117103015974254,0.9117103015974254
Yes,1.190476,0.190476,0.9880896043970891,0,0,2,0.6,0.9880896043970891,0.9880896043970891
Yes,1.000000,0.000000,0.9674220664637743,0,0,1,0.6666666666666666,0.9674220664637743,0.9674220664637743
Yes,0.863636,0.090909,0.9811692619452148,0,0,1,0.75,0.9811692619452148,0.9811692619452148
Yes,1.200000,0.272727,0.9641526013546708,0,0,4,0.0,0.9641526013546708,0.9641526013546708
No,1.153846,0.153846,0.7859060873389139,0,0,4,0.3333333333333333,0.7859060873389139,0.7859060873389139
Yes,0.842105,0.150000,0.8255742352353285,0,0,2,0.3333333333333333,0.8255742352353285,0.8255742352353285
No,0.823529,0.166667,0.8832621634476195,0,0,0,1.0,0.8832621634476195,0.8832621634476195
No,1.227273,0.120000,0.9283936201090185,0,0,3,0.25,0.9283936201090185,0.9283936201090185
Yes,1.117647,0.166667,0.975566254924983,0,0,0,1.0,0.975566254924983,0.975566254924983
Yes,0.894737,0.100000,0.9633688608343368,0,0,3,0.0,0.9633688608343368,0.9633688608343368
No,1.200000,0.090909,0.8735525173451585,1,1,1,0.5,0.8735525173451585,0.8735525173451585
Yes,0.941176,0.058824,0.9458519594689878,0,0,0,1.0,0.9458519594689878,0.9458519594689878
Yes,0.913043,0.076923,0.9935076481282298,0,0,0,1.0,0.9935076481282298,0.9935076481282298
No,1.166667,0.166667,0.782974029164991,0,0,2,0.0,0.782974029164991,0.782974029164991
Yes,0.960000,0.074074,0.9699656015623903,0,0,1,0.75,0.9699656015623903,0.9699656015623903
Yes,0.800000,0.200000,0.9645142049618516,0,0,2,0.0,0.9645142049618516,0.9645142049618516
Yes,1.000000,0.000000,0.9501285231473067,0,0,0,1.0,0.9501285231473067,0.9501285231473067
Yes,1.000000,0.000000,0.9842194383763808,0,0,0,1.0,0.9842194383763808,0.9842194383763808
Yes,1.181818,0.083333,0.9502209940774039,0,0,2,0.5,0.9502209940774039,0.9502209940774039
No,0.785714,0.214286,0.7970834746611385,1,1,0,1.0,0.7970834746611385,0.7970834746611385
Yes,0.687500,0.333333,0.9223821733223965,0,0,1,0.5,0.9223821733223965,0.9223821733223965
Yes,0.882353,0.117647,0.8835642709027719,0,0,2,0.5,0.8835642709027719,0.8835642709027719
Yes,1.043478,0.076923,0.9097269198352129,0,0,1,0.75,0.9097269198352129,0.9097269198352129
No,1.000000,0.076923,0.8817520737665353,1,1,2,0.7142857142857143,0.8817520737665353,0.8817520737665353
No,0.941176,0.111111,0.816972658638285,0,0,3,0.25,0.816972658638285,0.816972658638285
Yes,1.000000,0.000000,0.9611537547153894,0,0,5,0.375,0.9611537547153894,0.9611537547153894
No,1.142857,0.266667,0.9257981220264877,0,0,2,0.6,0.9257981220264877,0.9257981220264877
No,0.920000,0.040000,0.8908411778378951,0,0,2,0.3333333333333333,0.8908411778378951,0.8908411778378951
No,1.388889,0.500000,0.999220700307619,0,0,2,0.6666666666666666,0.999220700307619,0.999220700307619
Yes,1.333333,0.294118,0.9625468345348588,0,0,2,0.3333333333333333,0.9625468345348588,0.9625468345348588
No,0.947368,0.052632,0.7792257101496697,0,0,3,0.0,0.7792257101496697,0.7792257101496697
Yes,0.961538,0.074074,0.955851874573846,0,0,0,1.0,0.955851874573846,0.955851874573846
No,1.105263,0.095238,0.96277599462257,0,0,0,1.0,0.96277599462257,0.96277599462257
