quality,unique_words,length_ratio,sim_0,negation_0,neg_parity_0,unusuals_0,unusual_ratio_0
Yes,1.105263,0.105263,0.9412618253636569,0,0,0,1.0
Yes,1.052632,0.086957,0.8906775662007613,0,0,1,0.5
No,1.000000,0.000000,0.8663634804577579,0,0,0,1.0
Yes,1.000000,0.000000,0.9200138537971393,0,0,8,0.0
No,0.730769,0.269231,0.9481123662983784,0,0,0,1.0
No,1.266667,0.333333,0.9296454164303989,0,0,10,0.23076923076923078
Yes,0.700000,0.300000,0.827317084091605,0,0,0,1.0
Yes,0.833333,0.083333,0.7826193930450658,0,0,0,1.0
Yes,1.294118,0.388889,0.8659760676519832,0,0,1,0.75
No,1.000000,0.000000,0.8395977839467575,0,0,3,0.0
Yes,0.666667,0.333333,0.8979454994524058,0,0,1,0.0
Yes,0.782609,0.185185,0.9569973933859173,0,0,0,1.0
Yes,1.000000,0.000000,0.9186694580230169,0,0,0,1.0
Yes,0.833333,0.214286,0.9376956238218384,0,0,0,1.0
Yes,0.894737,0.105263,0.9385646625254164,0,0,0,1.0
Yes,1.142857,0.125000,0.8524260942568743,0,0,0,1.0
No,0.791667,0.321429,0.9396127868867644,1,1,0,1.0
Yes,0.882353,0.238095,0.8278019263263794,0,0,0,1.0
Yes,0.823529,0.176471,0.926189983510342,0,0,1,0.75
Yes,0.818182,0.208333,0.946199592630283,0,0,0,1.0
No,1.062500,0.062500,0.8988820176978373,0,0,10,0.16666666666666666
Yes,1.000000,0.037037,0.854902748095136,0,0,3,0.0
Yes,0.916667,0.153846,0.9244060734186993,0,0,0,1.0
No,0.823529,0.176471,0.807812171529742,0,0,0,1.0
Yes,0.866667,0.111111,0.8624442764814607,0,0,0,1.0
Yes,0.833333,0.160000,0.9746819043642504,0,0,0,1.0
No,1.214286,0.400000,0.9275679580035348,0,0,1,0.6666666666666666
Yes,1.000000,0.071429,0.8471469696715359,0,0,0,1.0
Yes,1.117647,0.055556,0.7795626574822355,0,0,1,0.0
Yes,1.095238,0.045455,0.9531640030406701,0,0,0,1.0
Yes,1.250000,0.333333,0.8759165046123499,0,0,0,1.0
Yes,1.000000,0.000000,0.9656634422356934,0,0,1,0.6666666666666666
No,1.133333,0.133333,0.8694880351352385,0,0,6,0.4
No,0.840000,0.192308,0.943026144602851,0,0,0,1.0
Yes,1.190476,0.190476,0.9452784561904278,0,0,0,1.0
Yes,1.000000,0.000000,0.9622298550340842,0,0,1,0.5
Yes,0.863636,0.090909,0.9716296862554639,0,0,1,0.6666666666666666
Yes,1.200000,0.272727,0.9212279165219445,0,0,2,0.0
No,1.153846,0.153846,0.6446837434149512,0,0,1,0.6666666666666666
Yes,0.842105,0.150000,0.9327594909427152,0,0,1,0.0
No,0.823529,0.166667,0.9423751490318503,0,0,0,1.0
No,1.227273,0.120000,0.9188937649065538,0,0,2,0.0
Yes,1.117647,0.166667,0.9857797719185953,0,0,0,1.0
Yes,0.894737,0.100000,0.9500119402401822,0,0,1,0.0
No,1.200000,0.090909,0.8497967313289712,1,1,0,1.0
Yes,0.941176,0.058824,0.9586415631397756,0,0,0,1.0
Yes,0.913043,0.076923,0.965861803790956,0,0,0,1.0
No,1.166667,0.166667,0.8478127815002057,0,0,0,1.0
Yes,0.960000,0.074074,0.9051996361740173,0,0,1,0.6666666666666666
Yes,0.800000,0.200000,0.9575379187111472,0,0,2,0.0
Yes,1.000000,0.000000,0.9861061083823928,0,0,0,1.0
Yes,1.000000,0.000000,0.9643907700978877,0,0,1,0.5
Yes,1.181818,0.083333,0.7978107083783016,0,0,0,1.0
No,0.785714,0.214286,0.9221168737899121,1,1,0,1.0
Yes,0.687500,0.333333,0.8574947682774573,0,0,1,0.5
Yes,0.882353,0.117647,0.916914247886669,0,0,2,0.0
Yes,1.043478,0.076923,0.9592517133392483,0,0,1,0.75
No,1.000000,0.076923,0.9330137048776057,1,1,2,0.6666666666666666
No,0.941176,0.111111,0.9324490755091105,0,0,2,0.3333333333333333
Yes,1.000000,0.000000,0.9449563997231961,0,0,2,0.6
No,1.142857,0.266667,0.8618542085687668,0,0,2,0.5
No,0.920000,0.040000,0.9163944218517023,0,0,1,0.5
No,1.388889,0.500000,0.960281782217184,0,0,0,1.0
Yes,1.333333,0.294118,0.9066703463657921,0,0,2,0.3333333333333333
No,0.947368,0.052632,0.8440908292468653,0,0,3,0.0
Yes,0.961538,0.074074,0.9437832387754257,0,0,0,1.0
No,1.105263,0.095238,0.9393578824659089,0,0,0,1.0
Yes,0.909091,0.000000,0.9439141052847831,0,0,0,1.0
No,0.869565,0.130435,0.9691858578620521,0,0,6,0.4
No,0.875000,0.125000,0.9331162587015284,0,0,4,0.0
Yes,0.833333,0.192308,0.9310633069797897,0,0,2,0.5
Yes,1.000000,0.071429,0.9336537767839526,1,1,1,0.0
Yes,0.900000,0.240000,0.999926999442707,0,0,0,1.0
Yes,0.785714,0.214286,0.9156800031178487,0,0,0,1.0
Yes,1.416667,0.357143,0.895675136764827,0,0,4,0.0
Yes,1.086957,0.000000,0.9792894459211894,0,0,0,1.0
Yes,1.214286,0.214286,0.8735038891445707,0,0,0,1.0
No,1.272727,0.363636,0.6233695807535838,0,0,2,0.0
No,1.200000,0.200000,0.8524868180267687,0,0,3,0.25
Yes,1.133333,0.200000,0.8976141485695941,0,0,0,1.0
Yes,0.842105,0.150000,0.9335254938603172,0,0,0,1.0
No,1.000000,0.035714,0.9260558707329637,0,0,1,0.6666666666666666
No,1.111111,0.111111,0.8997001825267524,0,0,4,0.0
No,0.909091,0.090909,0.834397811615203,0,0,2,0.0
Yes,0.809524,0.181818,0.8727372351521104,0,0,1,0.6666666666666666
No,0.857143,0.142857,0.8569598237967458,0,0,6,0.25
Yes,1.052632,0.045455,0.9575476134885113,1,1,0,1.0
Yes,0.933333,0.066667,0.9391924103534116,0,0,0,1.0
Yes,1.083333,0.080000,0.9544152042940105,0,0,0,1.0
Yes,0.785714,0.214286,0.8272350593148429,0,0,0,1.0
Yes,0.923077,0.035714,0.9333510173973781,0,0,3,0.4
Yes,1.062500,0.062500,0.8989134309901086,0,0,0,1.0
No,1.000000,0.000000,0.7437549880495834,0,0,3,0.0
Yes,1.062500,0.176471,0.7936172641142221,0,0,0,1.0
No,1.000000,0.050000,0.8948711342092616,0,0,1,0.5
Yes,1.266667,0.266667,0.9638108906781877,1,1,0,1.0
Yes,1.235294,0.352941,0.9304873795921105,0,0,0,1.0
Yes,0.933333,0.117647,0.8469392971520634,0,0,0,1.0
Yes,0.857143,0.142857,0.7572506187289767,0,0,2,0.0
Yes,1.444444,0.526316,0.9241162393709741,0,0,2,0.0
No,1.074074,0.000000,0.9085014151964536,0,0,1,0.6666666666666666
Yes,1.045455,0.000000,0.9638493138141419,0,0,0,1.0
No,1.117647,0.117647,0.9256127560826943,0,0,0,1.0
Yes,1.238095,0.333333,0.9232670516378885,0,0,0,1.0
Yes,1.222222,0.136364,0.8892524582995022,0,0,1,0.0
No,1.000000,0.000000,0.8925630409761847,0,0,7,0.2222222222222222
Yes,1.052632,0.105263,0.9998216450572891,0,0,0,1.0
Yes,1.000000,0.000000,0.9413038646958336,0,0,0,1.0
Yes,1.000000,0.000000,0.9310734610447179,0,0,1,0.0
Yes,0.882353,0.111111,0.9118290400445451,0,0,0,1.0
No,1.272727,0.272727,0.8176222298281272,0,0,0,1.0
Yes,1.000000,0.000000,0.9097324871478868,0,0,0,1.0
Yes,0.909091,0.090909,0.9036566462808299,0,0,1,0.6666666666666666
No,1.083333,0.153846,0.8985437252338753,0,0,0,1.0
Yes,1.136364,0.173913,0.9669165421455831,0,0,1,0.0
No,1.133333,0.200000,0.9548822049301583,0,0,0,1.0
No,0.764706,0.235294,0.8560179413648658,0,0,0,1.0
Yes,0.850000,0.150000,0.9653386348369477,0,0,0,1.0
Yes,1.066667,0.062500,0.974529264260994,0,0,0,1.0
Yes,0.826087,0.269231,0.9428820122520591,0,0,0,1.0
No,1.090909,0.090909,0.9153031163610684,0,0,1,0.0
Yes,0.750000,0.187500,0.8110206214874459,1,1,3,0.0
Yes,1.117647,0.117647,0.9205394272062566,0,0,2,0.0
Yes,0.764706,0.235294,0.8854919359263957,0,0,2,0.3333333333333333
Yes,1.500000,0.461538,0.8607902341035965,0,0,1,0.5
Yes,0.739130,0.217391,0.8879630858078872,0,0,0,1.0
No,0.739130,0.291667,0.898697642896865,0,0,0,1.0
Yes,1.000000,0.000000,0.8428838639085693,0,0,4,0.0
Yes,0.960000,0.000000,0.8997107804607748,0,0,3,0.4
Yes,0.944444,0.105263,0.8627606710612359,1,1,0,1.0
Yes,0.960000,0.035714,0.9744172980832475,0,0,0,1.0
Yes,0.850000,0.142857,0.9219065933002675,0,0,1,0.5
Yes,1.050000,0.150000,0.960373328716196,0,0,1,0.6666666666666666
Yes,1.222222,0.181818,0.9135951140282109,0,0,2,0.0
Yes,0.909091,0.086957,0.9862773411299187,0,0,1,0.0
No,1.250000,0.235294,0.8879080402418849,1,1,0,1.0
Yes,1.166667,0.222222,0.8893802887943721,1,1,0,1.0
Yes,1.400000,0.400000,0.939476868983651,0,0,0,1.0
No,1.066667,0.187500,0.980994336703431,0,0,0,1.0
No,1.444444,0.368421,0.9333225541171434,0,0,2,0.6666666666666666
No,0.894737,0.190476,0.9472396993323974,0,0,0,1.0
Yes,1.307692,0.307692,0.8401977311692627,0,0,0,1.0
Yes,1.166667,0.153846,0.9361826787068684,0,0,0,1.0
Yes,1.400000,0.375000,0.7471031134223718,0,0,3,0.25
Yes,1.000000,0.000000,1.0000000000000002,0,0,0,1.0
Yes,1.055556,0.166667,0.9228349936624914,0,0,0,1.0
Yes,1.040000,0.000000,0.9998640659001246,0,0,0,1.0
No,0.800000,0.150000,0.7840654315070926,0,0,1,0.0
Yes,1.384615,0.500000,0.9205292399624876,0,0,0,1.0
No,0.642857,0.357143,0.876535075737616,0,0,6,0.25
Yes,1.050000,0.047619,0.923664043488594,0,0,3,0.4
Yes,1.250000,0.250000,0.975393568962677,0,0,0,1.0
Yes,0.933333,0.066667,0.9243544064713304,0,0,0,1.0
No,0.722222,0.222222,0.9048476162294192,0,0,1,0.0
No,0.909091,0.000000,0.9496891455709049,0,0,0,1.0
Yes,0.928571,0.000000,0.949460654202364,0,0,0,1.0
Yes,1.312500,0.388889,0.9052026845873843,0,0,0,1.0
No,1.200000,0.238095,0.9571569670531364,0,0,0,1.0
Yes,0.800000,0.133333,0.7494615375562569,0,0,2,0.3333333333333333
No,1.166667,0.388889,0.9172218528786185,0,0,5,0.4444444444444444
No,0.954545,0.086957,0.8424049104249616,1,1,0,1.0
No,0.625000,0.375000,0.8130251351484674,0,0,3,0.0
Yes,1.388889,0.380952,0.9768071771975368,0,0,0,1.0
No,0.916667,0.000000,0.928618040065644,0,0,0,1.0
No,0.913043,0.037037,0.8899608812823968,0,0,7,0.125
Yes,1.272727,0.272727,0.8329826384632668,0,0,1,0.6666666666666666
Yes,1.166667,0.333333,0.8669889270362032,0,0,0,1.0
No,0.714286,0.318182,0.9307932256986078,0,0,6,0.14285714285714285
Yes,0.833333,0.192308,0.9904787598246317,0,0,0,1.0
Yes,1.045455,0.045455,0.895167950314837,0,0,1,0.75
Yes,1.071429,0.071429,0.8707776373917885,0,0,0,1.0
Yes,0.750000,0.296296,0.9391850105641986,0,0,0,1.0
Yes,0.904762,0.130435,0.8759333991971229,0,0,5,0.16666666666666666
Yes,1.130435,0.000000,0.9417649516019169,0,0,2,0.3333333333333333
Yes,1.086957,0.120000,0.9955177248875926,0,0,0,1.0
Yes,0.944444,0.055556,0.9856091340490823,1,1,0,1.0
Yes,1.230769,0.307692,0.8404480032712255,0,0,0,1.0
Yes,0.894737,0.208333,0.9517556178399889,0,0,0,1.0
No,1.133333,0.125000,0.7548290409713794,0,0,2,0.6
Yes,0.950000,0.000000,0.8830870123196748,0,0,3,0.0
Yes,1.105263,0.157895,0.9207698930663106,0,0,0,1.0
Yes,1.105263,0.200000,0.9452743952814889,0,0,0,1.0
No,1.000000,0.157895,0.8785938806071665,0,0,1,0.5
Yes,1.400000,0.400000,0.910448129815096,0,0,0,1.0
No,0.928571,0.000000,0.8472497489018734,0,0,8,0.0
No,0.923077,0.107143,0.8858820372563974,0,0,4,0.2
Yes,0.842105,0.150000,0.8999829563204222,1,1,3,0.4
Yes,1.000000,0.083333,0.7219148486711306,0,0,0,1.0
Yes,1.111111,0.111111,0.7613390629214013,0,0,0,1.0
Yes,1.111111,0.000000,0.8787556274982189,0,0,2,0.3333333333333333
Yes,1.250000,0.250000,0.8011890608113531,0,0,2,0.3333333333333333
Yes,1.062500,0.000000,0.8574113240793027,0,0,2,0.0
No,1.230769,0.230769,0.8972790551497343,0,0,4,0.5555555555555556
No,1.136364,0.125000,0.9391773316763037,0,0,4,0.6
Yes,1.045455,0.080000,0.9588753532962654,0,0,0,1.0
Yes,0.944444,0.055556,0.925494101335614,0,0,3,0.0
Yes,1.111111,0.111111,0.9881190657130937,0,0,0,1.0
Yes,1.187500,0.187500,0.9029944458299045,0,0,2,0.3333333333333333
Yes,1.076923,0.076923,0.9456778332305186,0,0,2,0.5
No,1.090909,0.090909,0.9182997498316401,0,0,2,0.0
Yes,0.764706,0.235294,0.8726709589362168,0,0,0,1.0
Yes,1.000000,0.000000,0.929347576879388,0,0,0,1.0
Yes,1.043478,0.041667,0.8917338475493842,0,0,1,0.0
Yes,0.800000,0.238095,0.9071562175803233,0,0,0,1.0
No,1.444444,0.444444,0.9055378347765713,0,0,11,0.0
Yes,1.000000,0.000000,0.8582441510558572,0,0,0,1.0
Yes,1.000000,0.000000,0.8380433938814559,0,0,10,0.16666666666666666
Yes,1.125000,0.166667,0.9706428356085177,0,0,0,1.0
Yes,1.117647,0.117647,0.8273833321589033,0,0,0,1.0
Yes,0.937500,0.000000,0.7842516852393239,0,0,1,0.0
Yes,1.210526,0.238095,0.9295984689759601,0,0,2,0.5
No,0.714286,0.333333,0.7805002352827892,0,0,3,0.0
Yes,0.708333,0.357143,0.8682061479782484,0,0,3,0.4
Yes,0.944444,0.055556,0.8711277294164873,0,0,1,0.6666666666666666
Yes,1.166667,0.222222,0.8747207807473715,1,1,1,0.6666666666666666
No,1.000000,0.000000,0.8300390021402608,0,0,4,0.0
Yes,1.000000,0.086957,0.9556222860940679,0,0,2,0.5
No,0.650000,0.285714,0.8815697610984717,1,1,1,0.0
No,0.812500,0.058824,0.8794963699255379,0,0,2,0.0
Yes,0.888889,0.105263,0.924912178383106,0,0,2,0.0
No,0.882353,0.117647,0.8589473581930355,0,0,6,0.3333333333333333
Yes,0.956522,0.038462,0.9877401412720671,0,0,1,0.0
Yes,0.958333,0.000000,0.9596177353765001,0,0,0,1.0
Yes,1.200000,0.200000,0.7869640163867166,0,0,2,0.0
Yes,1.250000,0.277778,0.9467006255370048,0,0,1,0.6666666666666666
Yes,1.250000,0.230769,0.825530008187615,0,0,0,1.0
Yes,1.062500,0.125000,0.9176992817389872,0,0,0,1.0
No,1.500000,0.500000,0.8587685068827073,0,0,6,0.25
Yes,1.142857,0.125000,0.8376257306647031,0,0,4,0.2
Yes,0.863636,0.125000,0.9697626463241041,0,0,0,1.0
Yes,1.055556,0.000000,0.9290441161357021,0,0,0,1.0
Yes,1.055556,0.055556,0.9607836873387321,0,0,0,1.0
No,1.333333,0.333333,0.8693005893370304,0,0,11,0.08333333333333333
No,1.125000,0.125000,0.7792887671673588,0,0,5,0.0
Yes,0.750000,0.100000,0.934916033038357,0,0,2,0.0
Yes,1.250000,0.250000,0.9770895518247681,0,0,0,1.0
Yes,1.047619,0.000000,0.9708615568904247,0,0,0,1.0
No,1.142857,0.133333,0.8719656738297519,0,0,2,0.5
Yes,1.076923,0.000000,0.8617223422377901,0,0,0,1.0
No,1.157895,0.210526,0.9172440150353426,0,0,0,1.0
No,0.894737,0.190476,0.885731532226994,0,0,1,0.0
Yes,1.000000,0.041667,0.9605916821605579,0,0,1,0.8333333333333334
Yes,1.250000,0.150000,0.7969693023261063,0,0,7,0.0
Yes,0.916667,0.071429,0.9278867641126218,0,0,1,0.5
No,1.333333,0.380952,0.9228549925916071,0,0,3,0.25
No,1.000000,0.050000,0.8916676955989914,0,0,4,0.2
No,1.416667,0.214286,0.8750983515640761,0,0,3,0.4
Yes,1.050000,0.000000,0.9099798771302802,0,0,0,1.0
Yes,1.263158,0.190476,0.9381690814166291,0,0,1,0.75
No,1.266667,0.250000,0.8698617031650738,0,0,3,0.4
No,1.000000,0.076923,0.9036739351522521,0,0,0,1.0
No,0.869565,0.166667,0.9284891362647498,0,0,1,0.6666666666666666
Yes,1.333333,0.285714,0.9153297119684275,0,0,2,0.0
Yes,0.857143,0.181818,0.8882525417023343,0,0,3,0.25
Yes,1.187500,0.250000,0.982165534560537,0,0,0,1.0
Yes,1.142857,0.142857,0.833849622759997,0,0,1,0.5
No,1.571429,0.437500,0.947454656445673,1,1,0,1.0
Yes,1.263158,0.263158,0.9417775091243732,0,0,0,1.0
Yes,0.800000,0.192308,0.9720994302507548,0,0,1,0.5
Yes,1.058824,0.055556,0.8826549121902239,1,1,1,0.0
Yes,0.730769,0.296296,0.9277797563374788,0,0,1,0.5
Yes,1.153846,0.153846,0.8547803307188518,0,0,1,0.75
Yes,0.800000,0.200000,0.8800965373211788,0,0,0,1.0
Yes,0.944444,0.055556,0.909319859296377,0,0,1,0.0
Yes,1.200000,0.200000,0.8710199445269335,0,0,1,0.0
Yes,1.090909,0.090909,0.8379212479400061,1,1,0,1.0
Yes,0.733333,0.266667,0.9415718696882432,0,0,2,0.5
Yes,0.666667,0.333333,0.8653019820966542,0,0,0,1.0
No,1.153846,0.153846,0.8902042012573466,0,0,6,0.14285714285714285
No,1.333333,0.388889,0.9162820570164028,1,1,1,0.75
Yes,1.047619,0.045455,0.9850481475532878,0,0,0,1.0
Yes,0.840000,0.142857,0.9577275169611241,0,0,0,1.0
No,0.785714,0.241379,0.9888821891463092,0,0,0,1.0
No,1.125000,0.250000,0.9122246530175575,0,0,0,1.0
Yes,1.040000,0.037037,0.9526730764777904,0,0,4,0.0
Yes,1.352941,0.444444,0.8670763721744585,1,1,0,1.0
No,0.882353,0.250000,0.7784045695265301,0,0,0,1.0
No,0.666667,0.250000,0.756920638151082,0,0,0,1.0
Yes,0.937500,0.000000,0.8061530368369173,0,0,0,1.0
Yes,1.166667,0.076923,0.9426947752963997,0,0,0,1.0
Yes,1.086957,0.086957,0.9624580888600016,0,0,3,0.0
Yes,0.800000,0.190476,0.9383928308589494,0,0,0,1.0
Yes,1.000000,0.000000,0.9584375738944172,0,0,2,0.0
No,1.000000,0.000000,0.7963092483856717,0,0,3,0.25
Yes,1.230769,0.230769,0.9288330949737136,0,0,8,0.1111111111111111
Yes,1.000000,0.043478,0.9173231495490046,0,0,2,0.0
No,1.200000,0.250000,0.9143759036445391,0,0,0,1.0
No,1.437500,0.411765,0.8816078787932142,0,0,0,1.0
No,0.875000,0.157895,0.9049557891759502,1,1,0,1.0
No,1.250000,0.250000,0.7900798866465696,0,0,0,1.0
No,1.210526,0.315789,0.9333818344980366,0,0,1,0.5
Yes,1.307692,0.357143,0.8694664361448786,0,0,5,0.0
No,1.250000,0.250000,0.8413384770706953,0,0,2,0.0
No,0.800000,0.272727,0.8558570334173089,0,0,1,0.5
No,0.700000,0.333333,0.9134631629265244,0,0,1,0.0
Yes,1.052632,0.100000,0.9152908135962705,0,0,2,0.3333333333333333
No,1.416667,0.500000,0.9277830146668079,0,0,2,0.3333333333333333
No,0.687500,0.312500,0.802985765812225,0,0,5,0.16666666666666666
Yes,0.750000,0.187500,0.8684761988139061,0,0,1,0.5
No,1.250000,0.250000,0.854152558823619,0,0,0,1.0
Yes,0.954545,0.045455,0.9443048681410816,0,0,0,1.0
Yes,0.789474,0.210526,0.8543154378776925,0,0,1,0.0
Yes,0.785714,0.133333,0.8282671251871944,0,0,0,1.0
No,1.363636,0.454545,0.7697433325244157,0,0,1,0.6666666666666666
Yes,1.000000,0.000000,0.9753651501037964,0,0,7,0.2222222222222222
No,0.875000,0.176471,0.8514293819505574,0,0,4,0.0
No,0.888889,0.071429,0.8542218053487738,0,0,1,0.0
Yes,1.000000,0.052632,0.834784856789611,0,0,0,1.0
Yes,0.888889,0.105263,0.9432202484806274,0,0,0,1.0
Yes,1.045455,0.000000,0.9220702516554575,0,0,0,1.0
No,1.166667,0.250000,0.9323249134830564,0,0,1,0.5
Yes,1.263158,0.285714,0.9170576345919275,0,0,0,1.0
Yes,1.200000,0.300000,0.798775533297615,0,0,2,0.0
Yes,1.111111,0.052632,0.9433219030790669,0,0,0,1.0
Yes,1.187500,0.187500,0.8348908783530565,0,0,0,1.0
No,1.300000,0.300000,0.7787725035730139,1,1,1,0.5
Yes,1.315789,0.368421,0.814258209038147,0,0,2,0.0
No,1.153846,0.153846,0.8011452032490912,0,0,11,0.08333333333333333
Yes,1.136364,0.217391,0.8183969126117855,1,1,2,0.3333333333333333
No,0.850000,0.047619,0.9308163287496535,0,0,0,1.0
Yes,1.500000,0.461538,0.9149242256545621,0,0,2,0.3333333333333333
Yes,0.928571,0.071429,0.8139854330665086,0,0,0,1.0
Yes,1.181818,0.181818,0.9796963597222853,0,0,0,1.0
Yes,0.954545,0.043478,0.9258079863913251,0,0,3,0.25
No,1.200000,0.187500,0.9612221789457271,0,0,0,1.0
Yes,0.833333,0.166667,0.8570297523142778,0,0,2,0.5
No,1.294118,0.352941,0.8285412216015143,0,0,1,0.5
Yes,0.888889,0.074074,0.9494048409399162,1,1,0,1.0
Yes,1.000000,0.000000,0.9604932302912755,0,0,0,1.0
Yes,1.090909,0.090909,0.8952062183505153,0,0,4,0.0
Yes,0.851852,0.142857,0.9443326113588837,0,0,1,0.0
No,1.000000,0.000000,0.8419638797133596,0,0,8,0.1111111111111111
Yes,0.909091,0.074074,0.9525903874898998,0,0,0,1.0
Yes,0.857143,0.166667,0.9420152483630435,0,0,1,0.75
No,0.954545,0.160000,0.9335498157914832,0,0,1,0.8
Yes,1.157895,0.315789,0.9380981202325441,0,0,0,1.0
Yes,1.142857,0.142857,0.8599601769794463,0,0,0,1.0
Yes,1.040000,0.000000,0.9079833963015954,0,0,1,0.5
No,1.263158,0.250000,0.9499557336410642,0,0,0,1.0
Yes,0.952381,0.000000,0.9109295840653855,0,0,2,0.6
Yes,0.785714,0.214286,0.8983906290423367,0,0,1,0.75
Yes,1.000000,0.045455,0.9523722486016842,0,0,0,1.0
Yes,1.300000,0.428571,0.9572599260959473,0,0,0,1.0
Yes,1.076923,0.066667,0.9412607142159763,0,0,0,1.0
Yes,0.703704,0.296296,0.9500811914092452,0,0,0,1.0
No,0.958333,0.041667,0.9187843198489495,0,0,3,0.5714285714285714
Yes,0.842105,0.269231,0.9274831662951014,0,0,2,0.3333333333333333
Yes,0.800000,0.133333,0.8622934404739561,0,0,0,1.0
No,1.125000,0.058824,0.8909042253069162,0,0,1,0.0
No,0.812500,0.125000,0.8178710579055316,0,0,0,1.0
Yes,0.807692,0.206897,0.9352262264659567,0,0,0,1.0
No,1.176471,0.235294,0.8340401262272272,1,1,0,1.0
Yes,0.950000,0.090909,0.9304201188684083,0,0,0,1.0
Yes,0.909091,0.125000,0.933983904229681,0,0,2,0.0
No,0.687500,0.312500,0.7937729797637785,0,0,2,0.0
No,0.933333,0.125000,0.8621152625041955,0,0,1,0.5
No,1.050000,0.181818,0.9143997626509648,0,0,2,0.5
No,0.812500,0.187500,0.9077274204353651,0,0,2,0.0
No,1.384615,0.428571,0.9712033905242641,0,0,0,1.0
Yes,1.187500,0.263158,0.8777802268811253,0,0,1,0.0
Yes,0.913043,0.125000,0.908895931764152,0,0,1,0.5
Yes,1.000000,0.000000,0.9242726661182726,0,0,2,0.0
Yes,1.133333,0.133333,0.929372194141468,0,0,0,1.0
Yes,1.000000,0.000000,0.9828365255702424,0,0,0,1.0
Yes,1.000000,0.043478,0.98642827866834,0,0,0,1.0
Yes,0.736842,0.142857,0.9597307844691051,0,0,0,1.0
Yes,0.750000,0.277778,0.959571870099114,0,0,1,0.0
No,0.833333,0.166667,0.8164895264215102,0,0,0,1.0
Yes,0.772727,0.227273,0.8655533584069541,0,0,1,0.5
Yes,1.111111,0.105263,0.9381489702563588,0,0,0,1.0
Yes,1.000000,0.000000,0.974865571900809,0,0,1,0.0
No,0.583333,0.440000,0.9042681519501728,0,0,0,1.0
Yes,1.384615,0.461538,0.9456812988552837,1,1,0,1.0
Yes,1.050000,0.045455,0.948126630394039,0,0,0,1.0
Yes,0.916667,0.076923,0.968920168991944,0,0,1,0.0
Yes,1.058824,0.000000,0.886274183081477,0,0,0,1.0
Yes,0.764706,0.235294,0.9168428670291551,0,0,0,1.0
Yes,1.176471,0.300000,0.8859733342920729,0,0,3,0.4
Yes,0.954545,0.000000,0.9074856524391564,0,0,0,1.0
Yes,0.782609,0.200000,0.9909146288052555,0,0,0,1.0
Yes,0.791667,0.259259,0.9301880366175906,0,0,0,1.0
Yes,0.772727,0.260870,0.9141807909021604,0,0,3,0.25
Yes,1.375000,0.437500,0.9782126534167355,0,0,0,1.0
Yes,0.833333,0.105263,0.9090097743244115,0,0,0,1.0
No,1.083333,0.166667,0.8086639288459592,0,0,0,1.0
No,0.666667,0.296296,0.8687130100624115,0,0,1,0.6666666666666666
Yes,0.857143,0.136364,0.9137563927449296,0,0,1,0.6666666666666666
No,1.100000,0.100000,0.8688940297549144,0,0,0,1.0
Yes,1.583333,0.461538,0.9009857119078858,0,0,0,1.0
Yes,0.750000,0.304348,0.8935853091584967,0,0,0,1.0
Yes,1.250000,0.142857,0.8160417225008982,0,0,6,0.14285714285714285
No,0.769231,0.285714,0.629926764509226,1,1,0,1.0
Yes,1.166667,0.105263,0.9739162992785071,0,0,1,0.0
No,1.200000,0.200000,0.7638197195142514,0,0,2,0.6
Yes,1.052632,0.047619,0.9283077211565388,0,0,0,1.0
No,1.307692,0.384615,0.8693500355010659,0,0,0,1.0
No,1.230769,0.307692,0.8263959773183277,0,0,1,0.5
No,1.000000,0.000000,0.848889284982991,0,0,1,0.6666666666666666
No,0.962963,0.035714,0.8660205935021024,0,0,0,1.0
No,1.222222,0.210526,0.9320056899838899,0,0,0,1.0
Yes,1.050000,0.095238,0.9652152898887578,0,0,0,1.0
Yes,1.105263,0.095238,0.8042748532567826,0,0,12,0.2
Yes,0.933333,0.222222,0.930297412247726,0,0,0,1.0
No,0.777778,0.222222,0.7757722793038014,0,0,1,0.0
No,1.277778,0.238095,0.9050908090439834,0,0,0,1.0
No,1.000000,0.000000,0.7582865321894151,0,0,0,1.0
Yes,1.263158,0.315789,0.9210569088504454,0,0,0,1.0
No,1.384615,0.384615,0.9342278006589113,0,0,4,0.0
No,0.857143,0.200000,0.9247121375014323,0,0,0,1.0
Yes,1.181818,0.217391,0.8730160519118604,0,0,0,1.0
Yes,0.869565,0.185185,0.9367051726848107,0,0,0,1.0
No,1.500000,0.500000,0.8238840067290145,0,0,0,1.0
Yes,1.312500,0.437500,0.8520421292931649,0,0,2,0.6666666666666666
Yes,0.800000,0.227273,0.9699091957002187,0,0,1,0.5
No,0.904762,0.259259,0.9149637157600959,0,0,0,1.0
Yes,0.807692,0.153846,0.9159919446524843,0,0,1,0.6666666666666666
No,1.692308,0.500000,0.8608252524701548,0,0,3,0.0
No,1.285714,0.312500,0.7512690624131139,0,0,7,0.0
No,0.826087,0.200000,0.918106083350746,0,0,2,0.5
Yes,0.842105,0.157895,0.9403573450470966,1,1,0,1.0
Yes,1.095238,0.041667,0.9686626709147501,0,0,0,1.0
Yes,0.736842,0.250000,0.9050187254145272,0,0,1,0.5
No,0.923077,0.071429,0.8588059814189298,0,0,3,0.0
Yes,0.960000,0.038462,0.97926762816435,0,0,1,0.6666666666666666
